id,year,site,replicate,block,hybrid,date_planted,date_harvested,yield_mg_ha,grain_moisture,soilpH,om_pct,soilk_ppm,soilp_ppm,previous_crop,longitude,latitude
22351,2016,MOH1,2,2,LH195/PHG47,5/23/16,10/4/16,6.183407235,16,6.7,2.2,150,35,soybean,-92.20754,38.89497
22352,2016,MOH1,2,2,LH198/PHG83,5/23/16,10/4/16,3.856066494,17.2,6.7,2.2,150,35,soybean,-92.20754,38.89497
22353,2016,MOH1,2,2,ICI_441/PHG83,5/23/16,10/4/16,2.132540532,17.8,6.7,2.2,150,35,soybean,-92.20754,38.89497
22354,2016,MOH1,2,2,LH198/PHN82,5/23/16,10/4/16,9.536462308,17.6,6.7,2.2,150,35,soybean,-92.20754,38.89497
22355,2016,MOH1,2,2,LH195/PHG83,5/23/16,10/4/16,4.721036277,17.8,6.7,2.2,150,35,soybean,-92.20754,38.89497
22356,2016,MOH1,2,2,LH195/LH185,5/23/16,10/4/16,8.102334322,17.9,6.7,2.2,150,35,soybean,-92.20754,38.89497
22357,2016,MOH1,2,2,PHB47/PHG83,5/23/16,10/4/16,6.786701992,17.4,6.7,2.2,150,35,soybean,-92.20754,38.89497
22358,2016,MOH1,2,2,ICI_441/PHK76,5/23/16,10/4/16,6.87618043,17.7,6.7,2.2,150,35,soybean,-92.20754,38.89497
22359,2016,MOH1,2,2,PHW52/PHG83,5/23/16,10/4/16,5.230657753,17.1,6.7,2.2,150,35,soybean,-92.20754,38.89497
22360,2016,MOH1,2,2,LH198/LH51,5/23/16,10/4/16,6.889596994,16.5,6.7,2.2,150,35,soybean,-92.20754,38.89497
22361,2016,MOH1,2,2,PHW52/LH82,5/23/16,10/4/16,7.779689616,17.7,6.7,2.2,150,35,soybean,-92.20754,38.89497
22362,2016,MOH1,2,2,PHB47/Q381,5/23/16,10/4/16,4.874408074,15.3,6.7,2.2,150,35,soybean,-92.20754,38.89497
22363,2016,MOH1,2,2,PHN66/Q381,5/23/16,10/4/16,7.68914802,15.4,6.7,2.2,150,35,soybean,-92.20754,38.89497
22364,2016,MOH1,2,2,LH185/PHB47,5/23/16,10/4/16,5.04883498,15,6.7,2.2,150,35,soybean,-92.20754,38.89497
22365,2016,MOH1,2,2,ICI_441/PHN82,5/23/16,10/5/16,4.812906816,17.2,6.7,2.2,150,35,soybean,-92.20754,38.89497
22366,2016,MOH1,2,2,LH195/LH123HT,5/23/16,10/5/16,7.370357255,16.9,6.7,2.2,150,35,soybean,-92.20754,38.89497
22367,2016,MOH1,2,2,PHN66/PHZ51,5/23/16,10/5/16,9.80953737,16.9,6.7,2.2,150,35,soybean,-92.20754,38.89497
22368,2016,MOH1,2,2,PHN66/PHN82,5/23/16,10/5/16,5.008851073,16,6.7,2.2,150,35,soybean,-92.20754,38.89497
22369,2016,MOH1,2,2,PHW52/PHG47,5/23/16,10/5/16,7.1285644,16.3,6.7,2.2,150,35,soybean,-92.20754,38.89497
22370,2016,MOH1,2,2,LH198/Q381,5/23/16,10/5/16,6.846562294,16.2,6.7,2.2,150,35,soybean,-92.20754,38.89497
22371,2016,MOH1,2,2,LH195/PHR55,5/23/16,10/5/16,4.514518241,18.1,6.7,2.2,150,35,soybean,-92.20754,38.89497
22372,2016,MOH1,2,2,PHN66/LH38,5/23/16,10/5/16,8.711695996,16.7,6.7,2.2,150,35,soybean,-92.20754,38.89497
22373,2016,MOH1,2,2,LH198/LH82,5/23/16,10/5/16,7.6789267,17.3,6.7,2.2,150,35,soybean,-92.20754,38.89497
22374,2016,MOH1,2,2,LH195/LH82,5/23/16,10/5/16,6.979757239,17.6,6.7,2.2,150,35,soybean,-92.20754,38.89497
22375,2016,MOH1,2,2,ICI_441/PHK56,5/23/16,10/5/16,6.751340501,16.3,6.7,2.2,150,35,soybean,-92.20754,38.89497
22376,2016,MOH1,2,2,PHN66/LH123HT,5/23/16,10/5/16,5.652534197,16.6,6.7,2.2,150,35,soybean,-92.20754,38.89497
22377,2016,MOH1,2,2,PHW52/LH51,5/23/16,10/5/16,7.458905426,16.5,6.7,2.2,150,35,soybean,-92.20754,38.89497
22378,2016,MOH1,2,2,PHW52/PHK76,5/23/16,10/5/16,6.108177398,16.1,6.7,2.2,150,35,soybean,-92.20754,38.89497
22379,2016,MOH1,2,2,LH195/Q381,5/23/16,10/5/16,5.819461231,16.9,6.7,2.2,150,35,soybean,-92.20754,38.89497
22380,2016,MOH1,2,2,LH198/PHK56,5/23/16,10/5/16,9.821561434,16.1,6.7,2.2,150,35,soybean,-92.20754,38.89497
22381,2016,MOH1,2,2,LH195/PHZ51,5/23/16,10/5/16,6.803134687,17.2,6.7,2.2,150,35,soybean,-92.20754,38.89497
22382,2016,MOH1,2,2,LH198/LH123HT,5/23/16,10/7/16,6.610518568,16,6.7,2.2,150,35,soybean,-92.20754,38.89497
22383,2016,MOH1,2,2,PHN66/PHW30,5/23/16,10/7/16,6.71414738,16.1,6.7,2.2,150,35,soybean,-92.20754,38.89497
22384,2016,MOH1,2,2,PHN66/PHG83,5/23/16,10/7/16,5.364684734,15.9,6.7,2.2,150,35,soybean,-92.20754,38.89497
22385,2016,MOH1,2,2,PHW52/PHN82,5/23/16,10/7/16,9.008651621,17.2,6.7,2.2,150,35,soybean,-92.20754,38.89497
22386,2016,MOH1,2,2,PHW52/LH185,5/23/16,10/7/16,7.739104795,16.6,6.7,2.2,150,35,soybean,-92.20754,38.89497
22387,2016,MOH1,2,2,PHW52/PHK56,5/23/16,10/7/16,8.215427533,16.9,6.7,2.2,150,35,soybean,-92.20754,38.89497
22388,2016,MOH1,2,2,PHN66/PHK76,5/23/16,10/7/16,5.801006232,17.3,6.7,2.2,150,35,soybean,-92.20754,38.89497
22389,2016,MOH1,2,2,PHN66/PHG29,5/23/16,10/7/16,3.50286761,15.8,6.7,2.2,150,35,soybean,-92.20754,38.89497
22390,2016,MOH1,2,2,LH82/PHB47,5/23/16,10/7/16,7.111074327,16.9,6.7,2.2,150,35,soybean,-92.20754,38.89497
22391,2016,MOH1,2,2,LH195/PHK56,5/23/16,10/7/16,5.387496362,16.6,6.7,2.2,150,35,soybean,-92.20754,38.89497
22392,2016,MOH1,2,2,LH198/LH38,5/23/16,10/5/16,8.119217701,17,6.7,2.2,150,35,soybean,-92.20754,38.89497
22393,2016,MOH1,2,2,PHW52/PHW30,5/23/16,10/5/16,8.081094314,16.8,6.7,2.2,150,35,soybean,-92.20754,38.89497
22394,2016,MOH1,2,2,PHW52/PHG29,5/23/16,10/5/16,6.57330233,16.9,6.7,2.2,150,35,soybean,-92.20754,38.89497
22395,2016,MOH1,2,2,PHB47/PHK76,5/23/16,10/5/16,6.832198132,15.9,6.7,2.2,150,35,soybean,-92.20754,38.89497
22396,2016,MOH1,2,2,PHW52/LH38,5/23/16,10/5/16,6.112354907,16.9,6.7,2.2,150,35,soybean,-92.20754,38.89497
22397,2016,MOH1,2,2,PHW52/Q381,5/23/16,10/5/16,5.234182346,16.2,6.7,2.2,150,35,soybean,-92.20754,38.89497
22398,2016,MOH1,2,2,PHB47/PHW30,5/23/16,10/5/16,6.971616003,16.5,6.7,2.2,150,35,soybean,-92.20754,38.89497
22399,2016,MOH1,2,2,ICI_441/PHW30,5/23/16,10/5/16,7.469681436,17.5,6.7,2.2,150,35,soybean,-92.20754,38.89497
22400,2016,MOH1,2,2,PHN66/LH185,5/23/16,10/5/16,7.134538871,16.4,6.7,2.2,150,35,soybean,-92.20754,38.89497
22401,2016,MOH1,2,2,PHN66/PHR55,5/23/16,10/5/16,8.941603467,16.8,6.7,2.2,150,35,soybean,-92.20754,38.89497
22402,2016,MOH1,2,2,LH198/PHR55,5/23/16,10/5/16,7.932067592,17.5,6.7,2.2,150,35,soybean,-92.20754,38.89497
22403,2016,MOH1,2,2,LH185/LH198,5/23/16,10/5/16,7.859102738,16.4,6.7,2.2,150,35,soybean,-92.20754,38.89497
22404,2016,MOH1,2,2,LH198/PHG47,5/23/16,10/5/16,6.424015599,15.9,6.7,2.2,150,35,soybean,-92.20754,38.89497
22405,2016,MOH1,2,2,PHB47/PHN82,5/23/16,10/5/16,6.287064937,16.3,6.7,2.2,150,35,soybean,-92.20754,38.89497
22406,2016,MOH1,2,2,ICI_441/LH82,5/23/16,10/5/16,7.587743749,17.2,6.7,2.2,150,35,soybean,-92.20754,38.89497
22407,2016,MOH1,2,2,PHB47/PHG29,5/23/16,10/5/16,4.926340929,16,6.7,2.2,150,35,soybean,-92.20754,38.89497
22408,2016,MOH1,2,2,LH195/LH51,5/23/16,10/5/16,5.977894575,17.1,6.7,2.2,150,35,soybean,-92.20754,38.89497
22409,2016,MOH1,2,2,LH195/LH38,5/23/16,10/4/16,5.594696204,17.1,6.7,2.2,150,35,soybean,-92.20754,38.89497
22410,2016,MOH1,2,2,LH195/PHW30,5/23/16,10/4/16,6.749087072,17.8,6.7,2.2,150,35,soybean,-92.20754,38.89497
22411,2016,MOH1,2,2,ICI_441/PHG29,5/23/16,10/4/16,7.022167916,16.3,6.7,2.2,150,35,soybean,-92.20754,38.89497
22412,2016,MOH1,2,2,LH198/PHZ51,5/23/16,10/4/16,7.117470597,16.6,6.7,2.2,150,35,soybean,-92.20754,38.89497
22413,2016,MOH1,2,2,BGEM-0089-N/LH195,5/23/16,10/4/16,6.229458064,17.7,6.7,2.2,150,35,soybean,-92.20754,38.89497
22414,2016,MOH1,2,2,BGEM-0005-N/LH195,5/23/16,10/4/16,5.105748489,17.8,6.7,2.2,150,35,soybean,-92.20754,38.89497
22415,2016,MOH1,2,2,GEMN-0261/DK3IIH6,5/23/16,10/4/16,6.417671332,15.6,6.7,2.2,150,35,soybean,-92.20754,38.89497
22416,2016,MOH1,2,2,BGEM-0040-N/LH195,5/23/16,10/4/16,5.227618514,17.9,6.7,2.2,150,35,soybean,-92.20754,38.89497
22417,2016,MOH1,2,2,BGEM-0259-N/LH195,5/23/16,10/4/16,4.741045565,17.7,6.7,2.2,150,35,soybean,-92.20754,38.89497
22418,2016,MOH1,2,2,BGEM-0129-N/LH195,5/23/16,10/4/16,5.787214095,17.7,6.7,2.2,150,35,soybean,-92.20754,38.89497
22419,2016,MOH1,2,2,BGEM-0001-N/LH195,5/23/16,10/4/16,5.67784193,17.7,6.7,2.2,150,35,soybean,-92.20754,38.89497
22420,2016,MOH1,2,2,BGEM-0228-N/LH195,5/23/16,10/4/16,6.620849668,17.8,6.7,2.2,150,35,soybean,-92.20754,38.89497
22421,2016,MOH1,2,2,BGEM-0151-N/LH195,5/23/16,10/4/16,5.032980089,17.2,6.7,2.2,150,35,soybean,-92.20754,38.89497
22422,2016,MOH1,2,2,BGEM-0120-N/LH195,5/23/16,10/4/16,7.023207957,17.2,6.7,2.2,150,35,soybean,-92.20754,38.89497
22423,2016,MOH1,2,2,BGEM-0203-N/LH195,5/23/16,10/4/16,5.649812749,17.9,6.7,2.2,150,35,soybean,-92.20754,38.89497
22424,2016,MOH1,2,2,BGEM-0143-N/LH195,5/23/16,10/4/16,5.07946427,17.3,6.7,2.2,150,35,soybean,-92.20754,38.89497
22425,2016,MOH1,2,2,BGEM-0235-N/LH195,5/23/16,10/5/16,6.394582358,17.9,6.7,2.2,150,35,soybean,-92.20754,38.89497
22426,2016,MOH1,2,2,BGEM-0184-N/LH195,5/23/16,10/5/16,7.931975142,17.6,6.7,2.2,150,35,soybean,-92.20754,38.89497
22427,2016,MOH1,2,2,BGEM-0209-N/LH195,5/23/16,10/5/16,5.484526673,17.1,6.7,2.2,150,35,soybean,-92.20754,38.89497
22428,2016,MOH1,2,2,BGEM-0125-N/LH195,5/23/16,10/5/16,3.732208831,17.4,6.7,2.2,150,35,soybean,-92.20754,38.89497
22429,2016,MOH1,2,2,GEMN-0260/DK3IIH6,5/23/16,10/5/16,5.826758872,14.9,6.7,2.2,150,35,soybean,-92.20754,38.89497
22430,2016,MOH1,2,2,GEMN-0269/DK3IIH6,5/23/16,10/5/16,7.364654348,16.2,6.7,2.2,150,35,soybean,-92.20754,38.89497
22431,2016,MOH1,2,2,BGEM-0182-N/LH195,5/23/16,10/5/16,6.551259178,17.6,6.7,2.2,150,35,soybean,-92.20754,38.89497
22432,2016,MOH1,2,2,BGEM-0204-N/LH195,5/23/16,10/5/16,4.888460222,17.7,6.7,2.2,150,35,soybean,-92.20754,38.89497
22433,2016,MOH1,2,2,BGEM-0088-N/LH195,5/23/16,10/5/16,2.975773399,17.2,6.7,2.2,150,35,soybean,-92.20754,38.89497
22434,2016,MOH1,2,2,GEMN-0263/DK3IIH6,5/23/16,10/5/16,7.25253762,17.8,6.7,2.2,150,35,soybean,-92.20754,38.89497
22435,2016,MOH1,2,2,BGEM-0246-N/LH195,5/23/16,10/5/16,7.115875865,16.9,6.7,2.2,150,35,soybean,-92.20754,38.89497
22436,2016,MOH1,2,2,BGEM-0240-N/LH195,5/23/16,10/5/16,8.70287874,16.6,6.7,2.2,150,35,soybean,-92.20754,38.89497
22437,2016,MOH1,2,2,BGEM-0211-N/LH195,5/23/16,10/5/16,6.275988469,17.9,6.7,2.2,150,35,soybean,-92.20754,38.89497
22438,2016,MOH1,2,2,BGEM-0107-N/LH195,5/23/16,10/5/16,4.24996576,18,6.7,2.2,150,35,soybean,-92.20754,38.89497
22439,2016,MOH1,2,2,BGEM-0102-N/LH195,5/23/16,10/5/16,5.777703472,17.7,6.7,2.2,150,35,soybean,-92.20754,38.89497
22440,2016,MOH1,2,2,GEMN-0262/DK3IIH6,5/23/16,10/5/16,7.569785656,17.5,6.7,2.2,150,35,soybean,-92.20754,38.89497
22441,2016,MOH1,2,2,BGEM-0124-N/LH195,5/23/16,10/5/16,5.403605485,16.5,6.7,2.2,150,35,soybean,-92.20754,38.89497
22442,2016,MOH1,2,2,BGEM-0140-N/LH195,5/23/16,10/7/16,7.317540358,16.9,6.7,2.2,150,35,soybean,-92.20754,38.89497
22443,2016,MOH1,2,2,BGEM-0207-N/LH195,5/23/16,10/7/16,5.444831667,17.7,6.7,2.2,150,35,soybean,-92.20754,38.89497
22444,2016,MOH1,2,2,BGEM-0141-N/LH195,5/23/16,10/7/16,4.946725788,16.8,6.7,2.2,150,35,soybean,-92.20754,38.89497
22445,2016,MOH1,2,2,BGEM-0210-N/LH195,5/23/16,10/7/16,7.054848405,18,6.7,2.2,150,35,soybean,-92.20754,38.89497
22446,2016,MOH1,2,2,BGEM-0121-N/LH195,5/23/16,10/7/16,10.48844332,17.9,6.7,2.2,150,35,soybean,-92.20754,38.89497
22447,2016,MOH1,2,2,BGEM-0206-N/LH195,5/23/16,10/7/16,6.169880887,18.3,6.7,2.2,150,35,soybean,-92.20754,38.89497
22448,2016,MOH1,2,2,BGEM-0205-N/LH195,5/23/16,10/7/16,6.590861736,17.7,6.7,2.2,150,35,soybean,-92.20754,38.89497
22449,2016,MOH1,2,2,BGEM-0130-N/LH195,5/23/16,10/7/16,4.787131063,16.9,6.7,2.2,150,35,soybean,-92.20754,38.89497
22450,2016,MOH1,2,2,BGEM-0253-N/LH195,5/23/16,10/7/16,5.773583743,16.8,6.7,2.2,150,35,soybean,-92.20754,38.89497
22451,2016,MOH1,2,2,GEMN-0265/DK3IIH6,5/23/16,10/7/16,6.269892657,16.4,6.7,2.2,150,35,soybean,-92.20754,38.89497
22452,2016,MOH1,2,2,MBNIL_B055/LH185,5/23/16,10/5/16,6.994572085,15.7,6.7,2.2,150,35,soybean,-92.20754,38.89497
22453,2016,MOH1,2,2,MBNIL_B136/PHZ51,5/23/16,10/5/16,5.755394532,17.2,6.7,2.2,150,35,soybean,-92.20754,38.89497
22454,2016,MOH1,2,2,MBNIL_B154/PHZ51,5/23/16,10/5/16,7.269525006,16.9,6.7,2.2,150,35,soybean,-92.20754,38.89497
22455,2016,MOH1,2,2,MBNIL_B107/DK3IIH6,5/23/16,10/5/16,7.260129941,16.4,6.7,2.2,150,35,soybean,-92.20754,38.89497
22456,2016,MOH1,2,2,MBNIL_B004/PHZ51,5/23/16,10/5/16,4.839121698,16.5,6.7,2.2,150,35,soybean,-92.20754,38.89497
22457,2016,MOH1,2,2,MBNIL_B175/PHZ51,5/23/16,10/5/16,2.093897126,16.5,6.7,2.2,150,35,soybean,-92.20754,38.89497
22458,2016,MOH1,2,2,MBNIL_B136/DK3IIH6,5/23/16,10/5/16,4.95854762,15.7,6.7,2.2,150,35,soybean,-92.20754,38.89497
22459,2016,MOH1,2,2,MBNIL_B043/PHZ51,5/23/16,10/5/16,5.907934293,16.6,6.7,2.2,150,35,soybean,-92.20754,38.89497
22460,2016,MOH1,2,2,MBNIL_B189/LH185,5/23/16,10/5/16,7.306550561,16.2,6.7,2.2,150,35,soybean,-92.20754,38.89497
22461,2016,MOH1,2,2,MBNIL_B122/DK3IIH6,5/23/16,10/5/16,8.255735009,16.1,6.7,2.2,150,35,soybean,-92.20754,38.89497
22462,2016,MOH1,2,2,MBNIL_B154/DK3IIH6,5/23/16,10/5/16,6.58810562,16.1,6.7,2.2,150,35,soybean,-92.20754,38.89497
22463,2016,MOH1,2,2,MBNIL_B125/DK3IIH6,5/23/16,10/5/16,9.129504717,16.4,6.7,2.2,150,35,soybean,-92.20754,38.89497
22464,2016,MOH1,2,2,MBNIL_B044/PHZ51,5/23/16,10/5/16,5.409614627,17,6.7,2.2,150,35,soybean,-92.20754,38.89497
22465,2016,MOH1,2,2,MBNIL_B125/PHZ51,5/23/16,10/5/16,6.544787794,17.2,6.7,2.2,150,35,soybean,-92.20754,38.89497
22466,2016,MOH1,2,2,MBNIL_B144/PHZ51,5/23/16,10/5/16,5.598590591,16.9,6.7,2.2,150,35,soybean,-92.20754,38.89497
22467,2016,MOH1,2,2,MBNIL_B122/PHZ51,5/23/16,10/5/16,7.936990467,17.2,6.7,2.2,150,35,soybean,-92.20754,38.89497
22468,2016,MOH1,2,2,MBNIL_B040/PHZ51,5/23/16,10/5/16,5.831271507,16.8,6.7,2.2,150,35,soybean,-92.20754,38.89497
22469,2016,MOH1,2,2,MBNIL_B131/DK3IIH6,5/23/16,10/4/16,5.193632193,15.6,6.7,2.2,150,35,soybean,-92.20754,38.89497
22470,2016,MOH1,2,2,MBNIL_B015/DK3IIH6,5/23/16,10/4/16,6.680340174,14.8,6.7,2.2,150,35,soybean,-92.20754,38.89497
22471,2016,MOH1,2,2,MBNIL_B040/DK3IIH6,5/23/16,10/4/16,7.021711451,15.9,6.7,2.2,150,35,soybean,-92.20754,38.89497
22472,2016,MOH1,2,2,MBNIL_B169/PHZ51,5/23/16,10/4/16,6.392658278,16.5,6.7,2.2,150,35,soybean,-92.20754,38.89497
22473,2016,MOH1,2,2,MBNIL_B107/PHZ51,5/23/16,10/4/16,5.449586978,17.7,6.7,2.2,150,35,soybean,-92.20754,38.89497
22474,2016,MOH1,2,2,MBNIL_B189/PHZ51,5/23/16,10/4/16,6.015469047,17.7,6.7,2.2,150,35,soybean,-92.20754,38.89497
22475,2016,MOH1,2,2,MBNIL_B131/PHZ51,5/23/16,10/4/16,6.791272407,16.7,6.7,2.2,150,35,soybean,-92.20754,38.89497
22476,2016,MOH1,2,2,MBNIL_B078/DK3IIH6,5/23/16,10/4/16,5.828174488,16.5,6.7,2.2,150,35,soybean,-92.20754,38.89497
22477,2016,MOH1,2,2,MBNIL_B057/PHZ51,5/23/16,10/4/16,5.566453237,17.8,6.7,2.2,150,35,soybean,-92.20754,38.89497
22478,2016,MOH1,2,2,MBNIL_B015/PHZ51,5/23/16,10/4/16,7.192376862,17.4,6.7,2.2,150,35,soybean,-92.20754,38.89497
22479,2016,MOH1,2,2,MBNIL_B078/PHZ51,5/23/16,10/4/16,4.964782104,17.3,6.7,2.2,150,35,soybean,-92.20754,38.89497
22480,2016,MOH1,2,2,MBNIL_B175/LH185,5/23/16,10/4/16,5.584185984,16.9,6.7,2.2,150,35,soybean,-92.20754,38.89497
22481,2016,MOH1,2,2,MBNIL_B111/DK3IIH6,5/23/16,10/4/16,8.245727476,16.3,6.7,2.2,150,35,soybean,-92.20754,38.89497
22482,2016,MOH1,2,2,MBNIL_B065/PHZ51,5/23/16,10/4/16,6.117653353,16.5,6.7,2.2,150,35,soybean,-92.20754,38.89497
22483,2016,MOH1,2,2,MBNIL_B123/PHZ51,5/23/16,10/4/16,3.956419167,17.7,6.7,2.2,150,35,soybean,-92.20754,38.89497
22484,2016,MOH1,2,2,MBNIL_B189/DK3IIH6,5/23/16,10/4/16,8.235199919,16.7,6.7,2.2,150,35,soybean,-92.20754,38.89497
22485,2016,MOH1,2,2,MBNIL_B055/PHZ51,5/23/16,10/4/16,5.830832377,16.6,6.7,2.2,150,35,soybean,-92.20754,38.89497
22486,2016,MOH1,2,2,MBNIL_B049/PHZ51,5/23/16,10/4/16,5.064320077,17,6.7,2.2,150,35,soybean,-92.20754,38.89497
22487,2016,MOH1,2,2,MBNIL_B065/DK3IIH6,5/23/16,10/4/16,6.313366486,16.4,6.7,2.2,150,35,soybean,-92.20754,38.89497
22488,2016,MOH1,2,2,MBNIL_B102/PHZ51,5/23/16,10/4/16,4.115522761,16.4,6.7,2.2,150,35,soybean,-92.20754,38.89497
22489,2016,MOH1,2,2,MBNIL_B111/PHZ51,5/23/16,10/4/16,5.609869288,17.3,6.7,2.2,150,35,soybean,-92.20754,38.89497
22490,2016,MOH1,2,2,MBNIL_B175/DK3IIH6,5/23/16,10/4/16,7.745229494,15.8,6.7,2.2,150,35,soybean,-92.20754,38.89497
22491,2016,MOH1,2,2,MBNIL_B043/DK3IIH6,5/23/16,10/4/16,6.921699681,15.4,6.7,2.2,150,35,soybean,-92.20754,38.89497
22492,2016,NCH1,1,1,BGEM-0235-N/LH195,4/15/16,9/13/16,7.848864082,15.1,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22493,2016,NCH1,1,1,BGEM-0248-N/LH195,4/15/16,9/13/16,9.060847382,14.6,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22494,2016,NCH1,1,1,BGEM-0228-N/LH195,4/15/16,9/13/16,7.337530869,14.7,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22495,2016,NCH1,1,1,BGEM-0157-N/LH195,4/15/16,9/13/16,7.392978208,14.7,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22496,2016,NCH1,1,1,BGEM-0207-N/LH195,4/15/16,9/13/16,6.553431718,15.2,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22497,2016,NCH1,1,1,BGEM-0256-N/LH195,4/15/16,9/13/16,7.222772143,14.6,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22498,2016,NCH1,1,1,BGEM-0184-N/LH195,4/15/16,9/13/16,7.196409923,14.4,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22499,2016,NCH1,1,1,BGEM-0193-N/LH195,4/15/16,9/13/16,5.378998337,14.1,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22500,2016,NCH1,1,1,BGEM-0259-N/LH195,4/15/16,9/13/16,7.180058123,14.3,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22501,2016,NCH1,1,1,GEMN-0260/DK3IIH6,4/15/16,9/13/16,8.815180362,11.3,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22502,2016,NCH1,1,1,GEMN-0265/DK3IIH6,4/15/16,9/13/16,7.931923138,14,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22503,2016,NCH1,1,1,BGEM-0215-N/LH195,4/15/16,9/13/16,5.466008115,14,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22504,2016,NCH1,1,1,BGEM-0066-N/LH195,4/15/16,9/13/16,5.533596519,14.3,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22505,2016,NCH1,1,1,BGEM-0205-N/LH195,4/15/16,9/13/16,7.628793698,15.5,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22506,2016,NCH1,1,1,BGEM-0182-N/LH195,4/15/16,9/13/16,10.16609618,14.9,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22507,2016,NCH1,1,1,BGEM-0125-N/LH195,4/15/16,9/13/16,7.762627117,14.7,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22508,2016,NCH1,1,1,BGEM-0121-N/LH195,4/15/16,9/13/16,8.615029706,14.8,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22509,2016,NCH1,1,1,BGEM-0209-N/LH195,4/15/16,9/13/16,6.53046408,14.7,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22510,2016,NCH1,1,1,GEMN-0262/DK3IIH6,4/15/16,9/13/16,8.427995152,14.7,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22511,2016,NCH1,1,1,BGEM-0211-N/LH195,4/15/16,9/13/16,5.947967314,15.1,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22512,2016,NCH1,1,1,GEMN-0266/DK3IIH6,4/15/16,9/13/16,5.674594683,14.6,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22513,2016,NCH1,1,1,BGEM-0239-N/LH195,4/15/16,9/13/16,7.267306244,14,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22514,2016,NCH1,1,1,BGEM-0130-N/LH195,4/15/16,9/13/16,5.531733107,14.9,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22515,2016,NCH1,1,1,BGEM-0107-N/LH195,4/15/16,9/13/16,5.756425909,14.3,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22516,2016,NCH1,1,1,BGEM-0129-N/LH195,4/15/16,9/13/16,7.604453783,14.4,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22517,2016,NCH1,1,1,BGEM-0124-N/LH195,4/15/16,9/13/16,8.861173409,14.8,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22518,2016,NCH1,1,1,BGEM-0227-N/LH195,4/15/16,9/13/16,6.916291449,14.5,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22519,2016,NCH1,1,1,BGEM-0040-N/LH195,4/15/16,9/13/16,6.353078831,14.6,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22520,2016,NCH1,1,1,BGEM-0203-N/LH195,4/15/16,9/13/16,6.775105501,14.8,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22521,2016,NCH1,1,1,BGEM-0140-N/LH195,4/15/16,9/13/16,6.956737598,14,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22522,2016,NCH1,1,1,BGEM-0210-N/LH195,4/15/16,9/13/16,6.864383152,14.3,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22523,2016,NCH1,1,1,BGEM-0102-N/LH195,4/15/16,9/13/16,5.902812077,14.6,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22524,2016,NCH1,1,1,BGEM-0143-N/LH195,4/15/16,9/13/16,6.446104973,15,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22525,2016,NCH1,1,1,BGEM-0202-N/LH195,4/15/16,9/13/16,7.418979301,14.4,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22526,2016,NCH1,1,1,GEMN-0268/DK3IIH6,4/15/16,9/13/16,5.62716435,14.1,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
22527,2016,NCH1,1,1,BGEM-0204-N/LH195,4/15/16,9/13/16,6.332350179,16.5,5.5,2.3,209,138,wheat and Double Crop soybean,-77.570669,35.30049
